id,EAP,HPL,MWS
id20872,0.40231368,0.28906503,0.30862123
id17720,0.40231368,0.28906503,0.30862123
id22658,0.40231368,0.28906503,0.30862123
id09567,0.40231368,0.28906503,0.30862123
id16445,0.40231368,0.28906503,0.30862123
id08349,0.40231368,0.28906503,0.30862123
id27437,0.40231368,0.28906503,0.30862123
id03812,0.40231368,0.28906503,0.30862123
id22304,0.40231368,0.28906503,0.30862123
id04449,0.40231368,0.28906503,0.30862123
id15605,0.40231368,0.28906503,0.30862123
id01768,0.40231368,0.28906503,0.30862123
id20019,0.40231368,0.28906503,0.30862123
id09593,0.40231368,0.28906503,0.30862123
id23179,0.40231368,0.28906503,0.30862123
id21279,0.40231368,0.28906503,0.30862123
id06711,0.40231368,0.28906503,0.30862123
id14243,0.40231368,0.28906503,0.30862123
id04839,0.40231368,0.28906503,0.30862123
id17220,0.40231368,0.28906503,0.30862123
id24177,0.40231368,0.28906503,0.30862123
id20512,0.40231368,0.28906503,0.30862123
id14036,0.40231368,0.28906503,0.30862123
id25001,0.40231368,0.28906503,0.30862123
id06175,0.40231368,0.28906503,0.30862123
id24720,0.40231368,0.28906503,0.30862123
id08070,0.40231368,0.28906503,0.30862123
id18934,0.40231368,0.28906503,0.30862123
id01338,0.40231368,0.28906503,0.30862123
id19008,0.40231368,0.28906503,0.30862123
id19632,0.40231368,0.28906503,0.30862123
id26224,0.40231368,0.28906503,0.30862123
id08219,0.40231368,0.28906503,0.30862123
id24008,0.40231368,0.28906503,0.30862123
id12475,0.40231368,0.28906503,0.30862123
id05766,0.40231368,0.28906503,0.30862123
id27386,0.40231368,0.28906503,0.30862123
id12476,0.40231368,0.28906503,0.30862123
id08311,0.40231368,0.28906503,0.30862123
id04996,0.40231368,0.28906503,0.30862123
id17350,0.40231368,0.28906503,0.30862123
id05546,0.40231368,0.28906503,0.30862123
id16504,0.40231368,0.28906503,0.30862123
id05782,0.40231368,0.28906503,0.30862123
id20560,0.40231368,0.28906503,0.30862123
id14171,0.40231368,0.28906503,0.30862123
id27461,0.40231368,0.28906503,0.30862123
id03581,0.40231368,0.28906503,0.30862123
id21847,0.40231368,0.28906503,0.30862123
id11712,0.40231368,0.28906503,0.30862123
id26738,0.40231368,0.28906503,0.30862123
id13668,0.40231368,0.28906503,0.30862123
id15114,0.40231368,0.28906503,0.30862123
id20130,0.40231368,0.28906503,0.30862123
id18331,0.40231368,0.28906503,0.30862123
id24465,0.40231368,0.28906503,0.30862123
id13539,0.40231368,0.28906503,0.30862123
id27564,0.40231368,0.28906503,0.30862123
id26043,0.40231368,0.28906503,0.30862123
id04965,0.40231368,0.28906503,0.30862123
id08645,0.40231368,0.28906503,0.30862123
id26610,0.40231368,0.28906503,0.30862123
id21737,0.40231368,0.28906503,0.30862123
id25784,0.40231368,0.28906503,0.30862123
id23030,0.40231368,0.28906503,0.30862123
id16450,0.40231368,0.28906503,0.30862123
id02161,0.40231368,0.28906503,0.30862123
id25535,0.40231368,0.28906503,0.30862123
id16566,0.40231368,0.28906503,0.30862123
id05714,0.40231368,0.28906503,0.30862123
id16524,0.40231368,0.28906503,0.30862123
id23941,0.40231368,0.28906503,0.30862123
id00831,0.40231368,0.28906503,0.30862123
id18145,0.40231368,0.28906503,0.30862123
id17227,0.40231368,0.28906503,0.30862123
id09417,0.40231368,0.28906503,0.30862123
id21307,0.40231368,0.28906503,0.30862123
id05650,0.40231368,0.28906503,0.30862123
id23901,0.40231368,0.28906503,0.30862123
id05831,0.40231368,0.28906503,0.30862123
id16708,0.40231368,0.28906503,0.30862123
id02281,0.40231368,0.28906503,0.30862123
id11599,0.40231368,0.28906503,0.30862123
id18353,0.40231368,0.28906503,0.30862123
id07413,0.40231368,0.28906503,0.30862123
id15653,0.40231368,0.28906503,0.30862123
id09715,0.40231368,0.28906503,0.30862123
id05108,0.40231368,0.28906503,0.30862123
id09537,0.40231368,0.28906503,0.30862123
id27596,0.40231368,0.28906503,0.30862123
id24255,0.40231368,0.28906503,0.30862123
id05080,0.40231368,0.28906503,0.30862123
id09484,0.40231368,0.28906503,0.30862123
id14864,0.40231368,0.28906503,0.30862123
id26836,0.40231368,0.28906503,0.30862123
id07003,0.40231368,0.28906503,0.30862123
id13750,0.40231368,0.28906503,0.30862123
id21799,0.40231368,0.28906503,0.30862123
id11285,0.40231368,0.28906503,0.30862123
id04735,0.40231368,0.28906503,0.30862123
id23049,0.40231368,0.28906503,0.30862123
id05826,0.40231368,0.28906503,0.30862123
id17916,0.40231368,0.28906503,0.30862123
id14081,0.40231368,0.28906503,0.30862123
id10527,0.40231368,0.28906503,0.30862123
id16059,0.40231368,0.28906503,0.30862123
id25542,0.40231368,0.28906503,0.30862123
id05402,0.40231368,0.28906503,0.30862123
id01927,0.40231368,0.28906503,0.30862123
id27656,0.40231368,0.28906503,0.30862123
id06708,0.40231368,0.28906503,0.30862123
id03524,0.40231368,0.28906503,0.30862123
id12297,0.40231368,0.28906503,0.30862123
id03439,0.40231368,0.28906503,0.30862123
id04587,0.40231368,0.28906503,0.30862123
id25470,0.40231368,0.28906503,0.30862123
id01212,0.40231368,0.28906503,0.30862123
id13932,0.40231368,0.28906503,0.30862123
id00124,0.40231368,0.28906503,0.30862123
id01592,0.40231368,0.28906503,0.30862123
id13461,0.40231368,0.28906503,0.30862123
id24681,0.40231368,0.28906503,0.30862123
id23245,0.40231368,0.28906503,0.30862123
id14073,0.40231368,0.28906503,0.30862123
id05172,0.40231368,0.28906503,0.30862123
id21979,0.40231368,0.28906503,0.30862123
id00328,0.40231368,0.28906503,0.30862123
id26102,0.40231368,0.28906503,0.30862123
id14867,0.40231368,0.28906503,0.30862123
id27544,0.40231368,0.28906503,0.30862123
id16228,0.40231368,0.28906503,0.30862123
id16342,0.40231368,0.28906503,0.30862123
id24933,0.40231368,0.28906503,0.30862123
id04601,0.40231368,0.28906503,0.30862123
id01599,0.40231368,0.28906503,0.30862123
id06238,0.40231368,0.28906503,0.30862123
id06826,0.40231368,0.28906503,0.30862123
id23307,0.40231368,0.28906503,0.30862123
id13575,0.40231368,0.28906503,0.30862123
id24174,0.40231368,0.28906503,0.30862123
id19534,0.40231368,0.28906503,0.30862123
id19602,0.40231368,0.28906503,0.30862123
id26962,0.40231368,0.28906503,0.30862123
id04448,0.40231368,0.28906503,0.30862123
id09786,0.40231368,0.28906503,0.30862123
id25240,0.40231368,0.28906503,0.30862123
id14893,0.40231368,0.28906503,0.30862123
id24221,0.40231368,0.28906503,0.30862123
id04696,0.40231368,0.28906503,0.30862123
id15153,0.40231368,0.28906503,0.30862123
id13882,0.40231368,0.28906503,0.30862123
id17836,0.40231368,0.28906503,0.30862123
id00574,0.40231368,0.28906503,0.30862123
id02078,0.40231368,0.28906503,0.30862123
id21206,0.40231368,0.28906503,0.30862123
id20084,0.40231368,0.28906503,0.30862123
id26598,0.40231368,0.28906503,0.30862123
id06838,0.40231368,0.28906503,0.30862123
id08786,0.40231368,0.28906503,0.30862123
id09550,0.40231368,0.28906503,0.30862123
id10206,0.40231368,0.28906503,0.30862123
id21113,0.40231368,0.28906503,0.30862123
id21151,0.40231368,0.28906503,0.30862123
id02692,0.40231368,0.28906503,0.30862123
id26446,0.40231368,0.28906503,0.30862123
id07377,0.40231368,0.28906503,0.30862123
id15998,0.40231368,0.28906503,0.30862123
id19637,0.40231368,0.28906503,0.30862123
id19735,0.40231368,0.28906503,0.30862123
id13739,0.40231368,0.28906503,0.30862123
id25175,0.40231368,0.28906503,0.30862123
id00563,0.40231368,0.28906503,0.30862123
id09982,0.40231368,0.28906503,0.30862123
id15459,0.40231368,0.28906503,0.30862123
id20785,0.40231368,0.28906503,0.30862123
id07145,0.40231368,0.28906503,0.30862123
id22204,0.40231368,0.28906503,0.30862123
id09285,0.40231368,0.28906503,0.30862123
id18157,0.40231368,0.28906503,0.30862123
id12134,0.40231368,0.28906503,0.30862123
id23914,0.40231368,0.28906503,0.30862123
id10483,0.40231368,0.28906503,0.30862123
id07092,0.40231368,0.28906503,0.30862123
id14786,0.40231368,0.28906503,0.30862123
id25741,0.40231368,0.28906503,0.30862123
id09050,0.40231368,0.28906503,0.30862123
id04938,0.40231368,0.28906503,0.30862123
id05901,0.40231368,0.28906503,0.30862123
id16975,0.40231368,0.28906503,0.30862123
id08547,0.40231368,0.28906503,0.30862123
id16355,0.40231368,0.28906503,0.30862123
id14568,0.40231368,0.28906503,0.30862123
id25599,0.40231368,0.28906503,0.30862123
id01670,0.40231368,0.28906503,0.30862123
id23945,0.40231368,0.28906503,0.30862123
id17394,0.40231368,0.28906503,0.30862123
id06501,0.40231368,0.28906503,0.30862123
id26234,0.40231368,0.28906503,0.30862123
id21280,0.40231368,0.28906503,0.30862123
id20048,0.40231368,0.28906503,0.30862123
id01216,0.40231368,0.28906503,0.30862123
id25320,0.40231368,0.28906503,0.30862123
id22833,0.40231368,0.28906503,0.30862123
id22056,0.40231368,0.28906503,0.30862123
id02275,0.40231368,0.28906503,0.30862123
id26127,0.40231368,0.28906503,0.30862123
id17011,0.40231368,0.28906503,0.30862123
id13847,0.40231368,0.28906503,0.30862123
id00013,0.40231368,0.28906503,0.30862123
id16463,0.40231368,0.28906503,0.30862123
id04845,0.40231368,0.28906503,0.30862123
id01787,0.40231368,0.28906503,0.30862123
id08637,0.40231368,0.28906503,0.30862123
id11414,0.40231368,0.28906503,0.30862123
id13177,0.40231368,0.28906503,0.30862123
id24517,0.40231368,0.28906503,0.30862123
id26838,0.40231368,0.28906503,0.30862123
id23081,0.40231368,0.28906503,0.30862123
id16327,0.40231368,0.28906503,0.30862123
id27282,0.40231368,0.28906503,0.30862123
id07489,0.40231368,0.28906503,0.30862123
id01718,0.40231368,0.28906503,0.30862123
id15441,0.40231368,0.28906503,0.30862123
id27736,0.40231368,0.28906503,0.30862123
id16324,0.40231368,0.28906503,0.30862123
id12027,0.40231368,0.28906503,0.30862123
id24653,0.40231368,0.28906503,0.30862123
id17541,0.40231368,0.28906503,0.30862123
id22406,0.40231368,0.28906503,0.30862123
id18356,0.40231368,0.28906503,0.30862123
id04505,0.40231368,0.28906503,0.30862123
id04246,0.40231368,0.28906503,0.30862123
id07368,0.40231368,0.28906503,0.30862123
id26185,0.40231368,0.28906503,0.30862123
id08878,0.40231368,0.28906503,0.30862123
id27691,0.40231368,0.28906503,0.30862123
id18004,0.40231368,0.28906503,0.30862123
id24426,0.40231368,0.28906503,0.30862123
id14164,0.40231368,0.28906503,0.30862123
id12653,0.40231368,0.28906503,0.30862123
id18060,0.40231368,0.28906503,0.30862123
id18556,0.40231368,0.28906503,0.30862123
id27371,0.40231368,0.28906503,0.30862123
id11989,0.40231368,0.28906503,0.30862123
id26095,0.40231368,0.28906503,0.30862123
id24978,0.40231368,0.28906503,0.30862123
id20322,0.40231368,0.28906503,0.30862123
id01954,0.40231368,0.28906503,0.30862123
id07434,0.40231368,0.28906503,0.30862123
id18144,0.40231368,0.28906503,0.30862123
id16250,0.40231368,0.28906503,0.30862123
id17793,0.40231368,0.28906503,0.30862123
id24067,0.40231368,0.28906503,0.30862123
id13891,0.40231368,0.28906503,0.30862123
id07334,0.40231368,0.28906503,0.30862123
id15633,0.40231368,0.28906503,0.30862123
id23239,0.40231368,0.28906503,0.30862123
id10674,0.40231368,0.28906503,0.30862123
id22093,0.40231368,0.28906503,0.30862123
id08444,0.40231368,0.28906503,0.30862123
id03257,0.40231368,0.28906503,0.30862123
id10040,0.40231368,0.28906503,0.30862123
id04902,0.40231368,0.28906503,0.30862123
id01219,0.40231368,0.28906503,0.30862123
id01340,0.40231368,0.28906503,0.30862123
id05117,0.40231368,0.28906503,0.30862123
id04908,0.40231368,0.28906503,0.30862123
id03626,0.40231368,0.28906503,0.30862123
id01888,0.40231368,0.28906503,0.30862123
id17199,0.40231368,0.28906503,0.30862123
id11200,0.40231368,0.28906503,0.30862123
id27561,0.40231368,0.28906503,0.30862123
id20966,0.40231368,0.28906503,0.30862123
id10257,0.40231368,0.28906503,0.30862123
id21168,0.40231368,0.28906503,0.30862123
id23363,0.40231368,0.28906503,0.30862123
id05321,0.40231368,0.28906503,0.30862123
id09928,0.40231368,0.28906503,0.30862123
id18015,0.40231368,0.28906503,0.30862123
id02082,0.40231368,0.28906503,0.30862123
id19279,0.40231368,0.28906503,0.30862123
id08541,0.40231368,0.28906503,0.30862123
id15249,0.40231368,0.28906503,0.30862123
id03609,0.40231368,0.28906503,0.30862123
id22902,0.40231368,0.28906503,0.30862123
id17733,0.40231368,0.28906503,0.30862123
id07554,0.40231368,0.28906503,0.30862123
id14120,0.40231368,0.28906503,0.30862123
id21802,0.40231368,0.28906503,0.30862123
id15614,0.40231368,0.28906503,0.30862123
id19437,0.40231368,0.28906503,0.30862123
id22698,0.40231368,0.28906503,0.30862123
id21841,0.40231368,0.28906503,0.30862123
id16177,0.40231368,0.28906503,0.30862123
id15887,0.40231368,0.28906503,0.30862123
id22629,0.40231368,0.28906503,0.30862123
id10346,0.40231368,0.28906503,0.30862123
id05154,0.40231368,0.28906503,0.30862123
id22913,0.40231368,0.28906503,0.30862123
id10544,0.40231368,0.28906503,0.30862123
id08703,0.40231368,0.28906503,0.30862123
id12817,0.40231368,0.28906503,0.30862123
id25433,0.40231368,0.28906503,0.30862123
id25112,0.40231368,0.28906503,0.30862123
id05054,0.40231368,0.28906503,0.30862123
id02311,0.40231368,0.28906503,0.30862123
id22160,0.40231368,0.28906503,0.30862123
id17422,0.40231368,0.28906503,0.30862123
id18985,0.40231368,0.28906503,0.30862123
id21905,0.40231368,0.28906503,0.30862123
id17474,0.40231368,0.28906503,0.30862123
id15236,0.40231368,0.28906503,0.30862123
id13964,0.40231368,0.28906503,0.30862123
id15962,0.40231368,0.28906503,0.30862123
id20866,0.40231368,0.28906503,0.30862123
id06625,0.40231368,0.28906503,0.30862123
id09793,0.40231368,0.28906503,0.30862123
id17365,0.40231368,0.28906503,0.30862123
id18463,0.40231368,0.28906503,0.30862123
id20693,0.40231368,0.28906503,0.30862123
id08785,0.40231368,0.28906503,0.30862123
id06783,0.40231368,0.28906503,0.30862123
id23178,0.40231368,0.28906503,0.30862123
id13513,0.40231368,0.28906503,0.30862123
id25361,0.40231368,0.28906503,0.30862123
id22319,0.40231368,0.28906503,0.30862123
id14024,0.40231368,0.28906503,0.30862123
id24186,0.40231368,0.28906503,0.30862123
id20965,0.40231368,0.28906503,0.30862123
id06242,0.40231368,0.28906503,0.30862123
id25665,0.40231368,0.28906503,0.30862123
id09706,0.40231368,0.28906503,0.30862123
id11026,0.40231368,0.28906503,0.30862123
id04223,0.40231368,0.28906503,0.30862123
id19674,0.40231368,0.28906503,0.30862123
id23420,0.40231368,0.28906503,0.30862123
id18059,0.40231368,0.28906503,0.30862123
id22576,0.40231368,0.28906503,0.30862123
id18495,0.40231368,0.28906503,0.30862123
id14139,0.40231368,0.28906503,0.30862123
id18313,0.40231368,0.28906503,0.30862123
id27356,0.40231368,0.28906503,0.30862123
id16035,0.40231368,0.28906503,0.30862123
id04182,0.40231368,0.28906503,0.30862123
id15667,0.40231368,0.28906503,0.30862123
id08713,0.40231368,0.28906503,0.30862123
id25563,0.40231368,0.28906503,0.30862123
id17023,0.40231368,0.28906503,0.30862123
id03014,0.40231368,0.28906503,0.30862123
id23812,0.40231368,0.28906503,0.30862123
id20057,0.40231368,0.28906503,0.30862123
id12385,0.40231368,0.28906503,0.30862123
id24416,0.40231368,0.28906503,0.30862123
id15672,0.40231368,0.28906503,0.30862123
id13868,0.40231368,0.28906503,0.30862123
id21095,0.40231368,0.28906503,0.30862123
id05305,0.40231368,0.28906503,0.30862123
id15384,0.40231368,0.28906503,0.30862123
id14049,0.40231368,0.28906503,0.30862123
id23441,0.40231368,0.28906503,0.30862123
id12856,0.40231368,0.28906503,0.30862123
id16055,0.40231368,0.28906503,0.30862123
id24771,0.40231368,0.28906503,0.30862123
id14053,0.40231368,0.28906503,0.30862123
id19547,0.40231368,0.28906503,0.30862123
id03639,0.40231368,0.28906503,0.30862123
id14546,0.40231368,0.28906503,0.30862123
id13935,0.40231368,0.28906503,0.30862123
id20335,0.40231368,0.28906503,0.30862123
id07301,0.40231368,0.28906503,0.30862123
id10186,0.40231368,0.28906503,0.30862123
id00192,0.40231368,0.28906503,0.30862123
id17851,0.40231368,0.28906503,0.30862123
id08403,0.40231368,0.28906503,0.30862123
id06183,0.40231368,0.28906503,0.30862123
id24738,0.40231368,0.28906503,0.30862123
id15112,0.40231368,0.28906503,0.30862123
id19819,0.40231368,0.28906503,0.30862123
id17722,0.40231368,0.28906503,0.30862123
id24273,0.40231368,0.28906503,0.30862123
id18939,0.40231368,0.28906503,0.30862123
id16076,0.40231368,0.28906503,0.30862123
id23158,0.40231368,0.28906503,0.30862123
id12745,0.40231368,0.28906503,0.30862123
id22538,0.40231368,0.28906503,0.30862123
id14975,0.40231368,0.28906503,0.30862123
id27537,0.40231368,0.28906503,0.30862123
id06632,0.40231368,0.28906503,0.30862123
id08100,0.40231368,0.28906503,0.30862123
id00843,0.40231368,0.28906503,0.30862123
id22159,0.40231368,0.28906503,0.30862123
id18672,0.40231368,0.28906503,0.30862123
id06916,0.40231368,0.28906503,0.30862123
id22212,0.40231368,0.28906503,0.30862123
id00273,0.40231368,0.28906503,0.30862123
id26325,0.40231368,0.28906503,0.30862123
id23683,0.40231368,0.28906503,0.30862123
id14419,0.40231368,0.28906503,0.30862123
id11931,0.40231368,0.28906503,0.30862123
id00568,0.40231368,0.28906503,0.30862123
id12271,0.40231368,0.28906503,0.30862123
id12622,0.40231368,0.28906503,0.30862123
id03156,0.40231368,0.28906503,0.30862123
id25592,0.40231368,0.28906503,0.30862123
id24367,0.40231368,0.28906503,0.30862123
id16007,0.40231368,0.28906503,0.30862123
id04785,0.40231368,0.28906503,0.30862123
id07888,0.40231368,0.28906503,0.30862123
id13557,0.40231368,0.28906503,0.30862123
id20726,0.40231368,0.28906503,0.30862123
id09580,0.40231368,0.28906503,0.30862123
id05173,0.40231368,0.28906503,0.30862123
id10394,0.40231368,0.28906503,0.30862123
id03926,0.40231368,0.28906503,0.30862123
id07264,0.40231368,0.28906503,0.30862123
id01862,0.40231368,0.28906503,0.30862123
id20808,0.40231368,0.28906503,0.30862123
id26658,0.40231368,0.28906503,0.30862123
id04479,0.40231368,0.28906503,0.30862123
id17445,0.40231368,0.28906503,0.30862123
id04430,0.40231368,0.28906503,0.30862123
id06052,0.40231368,0.28906503,0.30862123
id11485,0.40231368,0.28906503,0.30862123
id13060,0.40231368,0.28906503,0.30862123
id20873,0.40231368,0.28906503,0.30862123
id21927,0.40231368,0.28906503,0.30862123
id02736,0.40231368,0.28906503,0.30862123
id11234,0.40231368,0.28906503,0.30862123
id27894,0.40231368,0.28906503,0.30862123
id23208,0.40231368,0.28906503,0.30862123
id18470,0.40231368,0.28906503,0.30862123
id23172,0.40231368,0.28906503,0.30862123
id08752,0.40231368,0.28906503,0.30862123
id14242,0.40231368,0.28906503,0.30862123
id22908,0.40231368,0.28906503,0.30862123
id17454,0.40231368,0.28906503,0.30862123
id23797,0.40231368,0.28906503,0.30862123
